crc32,item
1876919466,UECAPA_NR_RF_BAND_25_MIMO_CSIRS_TRACK_MAX_CONFIG_RSETS_PERCC_DS
1938461479,UECAPA_NR_RF_BAND_25_MIMO_CSIRS_TRACK_MAX_CONFIG_RSETS_ALLCC_DS
3622124154,UECAPA_NR_RF_BAND_25_MIMO_BEAMSWITCH_TIME_SCS60KHZ_DS
3872846535,UECAPA_NR_RF_BAND_25_MIMO_BEAMSWITCH_TIME_SCS120KHZ_DS
2301028313,UECAPA_NR_RF_BAND_25_MIMO_CODEBOOK_TYPE1SINGLE_MODE_DS
3670386813,UECAPA_NR_RF_BAND_25_MIMO_CODEBOOK_TYPE1SINGLE_MAXNUM_CSIRS_PERRSET_DS
1768000362,UECAPA_NR_RF_BAND_25_MIMO_CODEBOOK_TYPE1SINGLE_SUPP_CSIRS_RSCE_1_MAXNUM_TXPORT_PERRSCE_DS
2604033682,UECAPA_NR_RF_BAND_25_MIMO_CODEBOOK_TYPE1SINGLE_SUPP_CSIRS_RSCE_2_MAXNUM_TXPORT_PERRSCE_DS
2083241989,UECAPA_NR_RF_BAND_25_MIMO_CODEBOOK_TYPE1SINGLE_SUPP_CSIRS_RSCE_3_MAXNUM_TXPORT_PERRSCE_DS
2766715683,UECAPA_NR_RF_BAND_25_MIMO_CODEBOOK_TYPE1SINGLE_SUPP_CSIRS_RSCE_4_MAXNUM_TXPORT_PERRSCE_DS
3944480085,UECAPA_NR_RF_BAND_25_MIMO_CODEBOOK_TYPE1SINGLE_SUPP_CSIRS_RSCE_1_MAXNUM_RSCE_PERBAND_DS
3003470973,UECAPA_NR_RF_BAND_25_MIMO_CODEBOOK_TYPE1SINGLE_SUPP_CSIRS_RSCE_2_MAXNUM_RSCE_PERBAND_DS
840970586,UECAPA_NR_RF_BAND_25_MIMO_CODEBOOK_TYPE1SINGLE_SUPP_CSIRS_RSCE_3_MAXNUM_RSCE_PERBAND_DS
54003245,UECAPA_NR_RF_BAND_25_MIMO_CODEBOOK_TYPE1SINGLE_SUPP_CSIRS_RSCE_4_MAXNUM_RSCE_PERBAND_DS
2874975965,UECAPA_NR_RF_BAND_25_MIMO_CODEBOOK_TYPE1SINGLE_SUPP_CSIRS_RSCE_1_TOTALNUM_TXPORTS_PERBAND_DS
240438705,UECAPA_NR_RF_BAND_25_MIMO_CODEBOOK_TYPE1SINGLE_SUPP_CSIRS_RSCE_2_TOTALNUM_TXPORTS_PERBAND_DS
1834161301,UECAPA_NR_RF_BAND_25_MIMO_CODEBOOK_TYPE1SINGLE_SUPP_CSIRS_RSCE_3_TOTALNUM_TXPORTS_PERBAND_DS
2671058216,UECAPA_NR_RF_BAND_25_MIMO_CODEBOOK_TYPE1SINGLE_SUPP_CSIRS_RSCE_4_TOTALNUM_TXPORTS_PERBAND_DS
905570652,UECAPA_NR_RF_BAND_25_MIMO_CSIRS_IM_RECPFORFB_MAXCONFIGNUM_NZPCSIRS_PERCC_DS
3882472079,UECAPA_NR_RF_BAND_25_MIMO_CSIRS_IM_RECPFORFB_MAXCONFIGNUM_PORTS_NZPCSIRS_PERCC_DS
4012918730,UECAPA_NR_RF_BAND_25_MIMO_CSIRS_IM_RECPFORFB_MAXCONFIGNUM_CSIIM_PERCC_DS
651341378,UECAPA_NR_RF_BAND_25_MIMO_CSIRS_IM_RECPFORFB_MAXSIMULNUM_NZPCSIRS_PERCC_DS
4253475405,UECAPA_NR_RF_BAND_25_MIMO_CSIRS_IM_RECPFORFB_TOTALSIMULNUM_PORTS_NZPCSIRS_PERCC_DS
817337637,UECAPA_NR_RF_BAND_25_MIMO_CSIREPORT_FWK_MAXNUM_PCSI_PERBWP_CSIREPORT_DS
3472461631,UECAPA_NR_RF_BAND_25_MIMO_CSIREPORT_FWK_MAXNUM_ACSI_PERBWP_CSIREPORT_DS
231000762,UECAPA_NR_RF_BAND_25_MIMO_CSIREPORT_FWK_MAXNUM_SPCSI_PERBWP_CSIREPORT_DS
117618928,UECAPA_NR_RF_BAND_25_MIMO_CSIREPORT_FWK_SIMUL_CSIREPORT_PERCC_DS
2786357659,UECAPA_NR_RF_BAND_25_MIMO_CSIREPORT_FWK_MAXNUM_PCSI_PERBWP_BEAMREPORT_DS
1535690491,UECAPA_NR_RF_BAND_25_MIMO_CSIREPORT_FWK_MAXNUM_ACSI_PERBWP_BEAMREPORT_DS
1823616110,UECAPA_NR_RF_BAND_25_MIMO_CSIREPORT_FWK_MAXNUM_ACSITS_PERCC_DS
3331951633,UECAPA_NR_RF_BAND_25_MIMO_CSIREPORT_FWK_MAXNUM_SPCSI_PERBWP_BEAMREPORT_DS
1155567499,UECAPA_NR_RF_BAND_25_SPATIAL_REL_BM_DS
858459104,UECAPA_NR_RF_BAND_25_MAX_NUM_CONFIG_SPATIAL_REL_DS
3397532843,UECAPA_NR_RF_BAND_25_MAX_NUM_ACTIVE_SPATIAL_REL_DS
2417136317,UECAPA_NR_RF_BAND_25_DL_RS_QCL_TYPE_D_DS
1125914321,UECAPA_NR_RF_BAND_25_ASYMMETRIC_BCS_DS
66010185,UECAPA_NR_RF_BAND_26_FBI_DS
3373863678,UECAPA_NR_RF_BAND_26_BM_DS
4094744822,UECAPA_NR_RF_BAND_26_MPR_DS
870752559,UECAPA_NR_RF_BAND_26_PC_DS
1487802183,UECAPA_NR_RF_BAND_26_FR1_PC2_UL_DUTYCYCLE_DS
3352068081,UECAPA_NR_RF_BAND_26_SRS_TX_SWITCH_PORT_DS
3249441229,UECAPA_NR_RF_BAND_26_SRS_TX_SWITCH_IMPACT_RX_DS
4104247880,UECAPA_NR_RF_BAND_26_SRS_TX_SWITCH_ANOTHER_BAND_DS
1484070100,UECAPA_NR_RF_BAND_26_SRS_TX_SWITCH_PORT_SA_DS
2489206377,UECAPA_NR_RF_BAND_26_SRS_TX_SWITCH_IMPACT_RX_SA_DS
1921616945,UECAPA_NR_RF_BAND_26_SRS_TX_SWITCH_ANOTHER_BAND_SA_DS
4230760458,UECAPA_NR_RF_BAND_26_CHDL_SCS15_DS
2972904280,UECAPA_NR_RF_BAND_26_CHDL_SCS30_DS
2043831336,UECAPA_NR_RF_BAND_26_CHDL_SCS60_DS
81582551,UECAPA_NR_RF_BAND_26_CHDL_SCS120_DS
2471777025,UECAPA_NR_RF_BAND_26_CHUL_SCS15_DS
3729453139,UECAPA_NR_RF_BAND_26_CHUL_SCS30_DS
380272419,UECAPA_NR_RF_BAND_26_CHUL_SCS60_DS
2472638532,UECAPA_NR_RF_BAND_26_CHUL_SCS120_DS
720890870,UECAPA_NR_RF_BAND_26_CHDL_V1590_SCS15_DS
1743341732,UECAPA_NR_RF_BAND_26_CHDL_V1590_SCS30_DS
2936653780,UECAPA_NR_RF_BAND_26_CHDL_V1590_SCS60_DS
2952903747,UECAPA_NR_RF_BAND_26_CHDL_V1590_SCS120_DS
3120609736,UECAPA_NR_RF_BAND_26_CHUL_V1590_SCS15_DS
4145945242,UECAPA_NR_RF_BAND_26_CHUL_V1590_SCS30_DS
1073649130,UECAPA_NR_RF_BAND_26_CHUL_V1590_SCS60_DS
1911576250,UECAPA_NR_RF_BAND_26_CHUL_V1590_SCS120_DS
1872736912,UECAPA_NR_RF_BAND_26_MIMO_BM_DS
276096413,UECAPA_NR_RF_BAND_26_MIMO_TCI_MAXNUM_PERCC_DS
3177270889,UECAPA_NR_RF_BAND_26_MIMO_TCI_MAXNUM_PERBWP_DS
1778099857,UECAPA_NR_RF_BAND_26_MIMO_PUSCH_COHER_DS
1360750182,UECAPA_NR_RF_BAND_26_MIMO_MAXNUM_RXBEAM_DS
3047673900,UECAPA_NR_RF_BAND_26_MIMO_MAXNUM_NONGRP_BEAMREPORT_DS
2028675095,UECAPA_NR_RF_BAND_26_MIMO_ULBEAM_MAXNUM_SRSRSCE_DS
837120871,UECAPA_NR_RF_BAND_26_MIMO_ULBEAM_MAXNUM_SRSSET_DS
1225452788,UECAPA_NR_RF_BAND_26_MIMO_MAXNUM_CSIRS_BFD_DS
3374828881,UECAPA_NR_RF_BAND_26_MIMO_MAXNUM_SSBBFD_DS
2226106442,UECAPA_NR_RF_BAND_26_MIMO_MAXNUM_CSIRS_SSBCBD_DS
417515021,UECAPA_NR_RF_BAND_26_MIMO_MAXNUM_SIMUL_SRSPERCC_DS
1755962745,UECAPA_NR_RF_BAND_26_MIMO_BEAMREPORT_TIME15KHZ_DS
2025125283,UECAPA_NR_RF_BAND_26_MIMO_BEAMREPORT_TIME30KHZ_DS
810875847,UECAPA_NR_RF_BAND_26_MIMO_BEAMREPORT_TIME60KHZ_DS
1407290423,UECAPA_NR_RF_BAND_26_MIMO_BEAMREPORT_TIME120KHZ_DS
1222894578,UECAPA_NR_RF_BAND_26_MIMO_BEAMMGT_MAXNUM_SSBCSIRS_ONETX_DS
106387932,UECAPA_NR_RF_BAND_26_MIMO_BEAMMGT_MAXNUM_CSIRS_TWOTX_DS
2748985370,UECAPA_NR_RF_BAND_26_MIMO_BEAMMGT_CSIRS_DENSITY_DS
339231039,UECAPA_NR_RF_BAND_26_MIMO_BEAMMGT_MAXNUM_CSIRS_RSCE_DS
986042450,UECAPA_NR_RF_BAND_26_MIMO_BEAMMGT_MAXNUM_ACSIRS_RSCE_DS
3910162771,UECAPA_NR_RF_BAND_26_MIMO_MAXNUM_RXTXBEAM_SWITCHDL_15KHZ_DS
4178407817,UECAPA_NR_RF_BAND_26_MIMO_MAXNUM_RXTXBEAM_SWITCHDL_30KHZ_DS
2985132013,UECAPA_NR_RF_BAND_26_MIMO_MAXNUM_RXTXBEAM_SWITCHDL_60KHZ_DS
2296118373,UECAPA_NR_RF_BAND_26_MIMO_MAXNUM_RXTXBEAM_SWITCHDL_120KHZ_DS
2000275751,UECAPA_NR_RF_BAND_26_MIMO_MAXNUM_RXTXBEAM_SWITCHDL_240KHZ_DS
4018274743,UECAPA_NR_RF_BAND_26_MIMO_CSIRS_TRACK_BURSTLEN_DS
4192025316,UECAPA_NR_RF_BAND_26_MIMO_CSIRS_TRACK_MAX_SIMUL_RSETS_PERCC_DS
296209420,UECAPA_NR_RF_BAND_26_MIMO_CSIRS_TRACK_MAX_CONFIG_RSETS_PERCC_DS
234019713,UECAPA_NR_RF_BAND_26_MIMO_CSIRS_TRACK_MAX_CONFIG_RSETS_ALLCC_DS
3127101728,UECAPA_NR_RF_BAND_26_MIMO_BEAMSWITCH_TIME_SCS60KHZ_DS
1829096670,UECAPA_NR_RF_BAND_26_MIMO_BEAMSWITCH_TIME_SCS120KHZ_DS
49666496,UECAPA_NR_RF_BAND_26_MIMO_CODEBOOK_TYPE1SINGLE_MODE_DS
1610070665,UECAPA_NR_RF_BAND_26_MIMO_CODEBOOK_TYPE1SINGLE_MAXNUM_CSIRS_PERRSET_DS
2194392023,UECAPA_NR_RF_BAND_26_MIMO_CODEBOOK_TYPE1SINGLE_SUPP_CSIRS_RSCE_1_MAXNUM_TXPORT_PERRSCE_DS
1889283631,UECAPA_NR_RF_BAND_26_MIMO_CODEBOOK_TYPE1SINGLE_SUPP_CSIRS_RSCE_2_MAXNUM_TXPORT_PERRSCE_DS
2541848760,UECAPA_NR_RF_BAND_26_MIMO_CODEBOOK_TYPE1SINGLE_SUPP_CSIRS_RSCE_3_MAXNUM_TXPORT_PERRSCE_DS
1329787806,UECAPA_NR_RF_BAND_26_MIMO_CODEBOOK_TYPE1SINGLE_SUPP_CSIRS_RSCE_4_MAXNUM_TXPORT_PERRSCE_DS
1146967347,UECAPA_NR_RF_BAND_26_MIMO_CODEBOOK_TYPE1SINGLE_SUPP_CSIRS_RSCE_1_MAXNUM_RSCE_PERBAND_DS
474217499,UECAPA_NR_RF_BAND_26_MIMO_CODEBOOK_TYPE1SINGLE_SUPP_CSIRS_RSCE_2_MAXNUM_RSCE_PERBAND_DS
2640746812,UECAPA_NR_RF_BAND_26_MIMO_CODEBOOK_TYPE1SINGLE_SUPP_CSIRS_RSCE_3_MAXNUM_RSCE_PERBAND_DS
2893983307,UECAPA_NR_RF_BAND_26_MIMO_CODEBOOK_TYPE1SINGLE_SUPP_CSIRS_RSCE_4_MAXNUM_RSCE_PERBAND_DS
1752777870,UECAPA_NR_RF_BAND_26_MIMO_CODEBOOK_TYPE1SINGLE_SUPP_CSIRS_RSCE_1_TOTALNUM_TXPORTS_PERBAND_DS
3446747106,UECAPA_NR_RF_BAND_26_MIMO_CODEBOOK_TYPE1SINGLE_SUPP_CSIRS_RSCE_2_TOTALNUM_TXPORTS_PERBAND_DS
2927032006,UECAPA_NR_RF_BAND_26_MIMO_CODEBOOK_TYPE1SINGLE_SUPP_CSIRS_RSCE_3_TOTALNUM_TXPORTS_PERBAND_DS
1544617851,UECAPA_NR_RF_BAND_26_MIMO_CODEBOOK_TYPE1SINGLE_SUPP_CSIRS_RSCE_4_TOTALNUM_TXPORTS_PERBAND_DS
323411237,UECAPA_NR_RF_BAND_26_MIMO_CSIRS_IM_RECPFORFB_MAXCONFIGNUM_NZPCSIRS_PERCC_DS
3862230110,UECAPA_NR_RF_BAND_26_MIMO_CSIRS_IM_RECPFORFB_MAXCONFIGNUM_PORTS_NZPCSIRS_PERCC_DS
1817810697,UECAPA_NR_RF_BAND_26_MIMO_CSIRS_IM_RECPFORFB_MAXCONFIGNUM_CSIIM_PERCC_DS
1087798130,UECAPA_NR_RF_BAND_26_MIMO_CSIRS_IM_RECPFORFB_MAXSIMULNUM_NZPCSIRS_PERCC_DS
206789929,UECAPA_NR_RF_BAND_26_MIMO_CSIRS_IM_RECPFORFB_TOTALSIMULNUM_PORTS_NZPCSIRS_PERCC_DS
2330104114,UECAPA_NR_RF_BAND_26_MIMO_CSIREPORT_FWK_MAXNUM_PCSI_PERBWP_CSIREPORT_DS
1957464872,UECAPA_NR_RF_BAND_26_MIMO_CSIREPORT_FWK_MAXNUM_ACSI_PERBWP_CSIREPORT_DS
2393709177,UECAPA_NR_RF_BAND_26_MIMO_CSIREPORT_FWK_MAXNUM_SPCSI_PERBWP_CSIREPORT_DS
952747621,UECAPA_NR_RF_BAND_26_MIMO_CSIREPORT_FWK_SIMUL_CSIREPORT_PERCC_DS
628990296,UECAPA_NR_RF_BAND_26_MIMO_CSIREPORT_FWK_MAXNUM_PCSI_PERBWP_BEAMREPORT_DS
3638629944,UECAPA_NR_RF_BAND_26_MIMO_CSIREPORT_FWK_MAXNUM_ACSI_PERBWP_BEAMREPORT_DS
2777036643,UECAPA_NR_RF_BAND_26_MIMO_CSIREPORT_FWK_MAXNUM_ACSITS_PERCC_DS
3296163531,UECAPA_NR_RF_BAND_26_MIMO_CSIREPORT_FWK_MAXNUM_SPCSI_PERBWP_BEAMREPORT_DS
3887466786,UECAPA_NR_RF_BAND_26_SPATIAL_REL_BM_DS
537080467,UECAPA_NR_RF_BAND_26_MAX_NUM_CONFIG_SPATIAL_REL_DS
3651798488,UECAPA_NR_RF_BAND_26_MAX_NUM_ACTIVE_SPATIAL_REL_DS
3943436382,UECAPA_NR_RF_BAND_26_DL_RS_QCL_TYPE_D_DS
3762983032,UECAPA_NR_RF_BAND_26_ASYMMETRIC_BCS_DS
3477421271,UECAPA_NR_RF_BAND_27_FBI_DS
1869486410,UECAPA_NR_RF_BAND_27_BM_DS
951769192,UECAPA_NR_RF_BAND_27_MPR_DS
2509351579,UECAPA_NR_RF_BAND_27_PC_DS
4247101257,UECAPA_NR_RF_BAND_27_FR1_PC2_UL_DUTYCYCLE_DS
1556059429,UECAPA_NR_RF_BAND_27_SRS_TX_SWITCH_PORT_DS
3223024848,UECAPA_NR_RF_BAND_27_SRS_TX_SWITCH_IMPACT_RX_DS
4198904473,UECAPA_NR_RF_BAND_27_SRS_TX_SWITCH_ANOTHER_BAND_DS
3211311683,UECAPA_NR_RF_BAND_27_SRS_TX_SWITCH_PORT_SA_DS
2595860152,UECAPA_NR_RF_BAND_27_SRS_TX_SWITCH_IMPACT_RX_SA_DS
1443618055,UECAPA_NR_RF_BAND_27_SRS_TX_SWITCH_ANOTHER_BAND_SA_DS
1171756002,UECAPA_NR_RF_BAND_27_CHDL_SCS15_DS
147402928,UECAPA_NR_RF_BAND_27_CHDL_SCS30_DS
3223961536,UECAPA_NR_RF_BAND_27_CHDL_SCS60_DS
2863941702,UECAPA_NR_RF_BAND_27_CHDL_SCS120_DS
716146921,UECAPA_NR_RF_BAND_27_CHUL_SCS15_DS
1739664315,UECAPA_NR_RF_BAND_27_CHUL_SCS30_DS
2941363403,UECAPA_NR_RF_BAND_27_CHUL_SCS60_DS
1024059861,UECAPA_NR_RF_BAND_27_CHUL_SCS120_DS
3039651944,UECAPA_NR_RF_BAND_27_CHDL_V1590_SCS15_DS
4164143930,UECAPA_NR_RF_BAND_27_CHDL_V1590_SCS30_DS
819151946,UECAPA_NR_RF_BAND_27_CHDL_V1590_SCS60_DS
2804537475,UECAPA_NR_RF_BAND_27_CHDL_V1590_SCS120_DS
635058774,UECAPA_NR_RF_BAND_27_CHUL_V1590_SCS15_DS
1757714692,UECAPA_NR_RF_BAND_27_CHUL_V1590_SCS30_DS
2686719604,UECAPA_NR_RF_BAND_27_CHUL_V1590_SCS60_DS
1725444730,UECAPA_NR_RF_BAND_27_CHUL_V1590_SCS120_DS
4097507071,UECAPA_NR_RF_BAND_27_MIMO_BM_DS
4150870794,UECAPA_NR_RF_BAND_27_MIMO_TCI_MAXNUM_PERCC_DS
3555546408,UECAPA_NR_RF_BAND_27_MIMO_TCI_MAXNUM_PERBWP_DS
4129367311,UECAPA_NR_RF_BAND_27_MIMO_PUSCH_COHER_DS
3395849394,UECAPA_NR_RF_BAND_27_MIMO_MAXNUM_RXBEAM_DS
2435154202,UECAPA_NR_RF_BAND_27_MIMO_MAXNUM_NONGRP_BEAMREPORT_DS
1980549318,UECAPA_NR_RF_BAND_27_MIMO_ULBEAM_MAXNUM_SRSRSCE_DS
226857071,UECAPA_NR_RF_BAND_27_MIMO_ULBEAM_MAXNUM_SRSSET_DS
2920761955,UECAPA_NR_RF_BAND_27_MIMO_MAXNUM_CSIRS_BFD_DS
1381246853,UECAPA_NR_RF_BAND_27_MIMO_MAXNUM_SSBBFD_DS
3886573934,UECAPA_NR_RF_BAND_27_MIMO_MAXNUM_CSIRS_SSBCBD_DS
369438428,UECAPA_NR_RF_BAND_27_MIMO_MAXNUM_SIMUL_SRSPERCC_DS
1422474865,UECAPA_NR_RF_BAND_27_MIMO_BEAMREPORT_TIME15KHZ_DS
1154750123,UECAPA_NR_RF_BAND_27_MIMO_BEAMREPORT_TIME30KHZ_DS
204740815,UECAPA_NR_RF_BAND_27_MIMO_BEAMREPORT_TIME60KHZ_DS
1560700134,UECAPA_NR_RF_BAND_27_MIMO_BEAMREPORT_TIME120KHZ_DS
107669595,UECAPA_NR_RF_BAND_27_MIMO_BEAMMGT_MAXNUM_SSBCSIRS_ONETX_DS
2468842825,UECAPA_NR_RF_BAND_27_MIMO_BEAMMGT_MAXNUM_CSIRS_TWOTX_DS
2906511563,UECAPA_NR_RF_BAND_27_MIMO_BEAMMGT_CSIRS_DENSITY_DS
3685111543,UECAPA_NR_RF_BAND_27_MIMO_BEAMMGT_MAXNUM_CSIRS_RSCE_DS
2947876039,UECAPA_NR_RF_BAND_27_MIMO_BEAMMGT_MAXNUM_ACSIRS_RSCE_DS
1179962132,UECAPA_NR_RF_BAND_27_MIMO_MAXNUM_RXTXBEAM_SWITCHDL_15KHZ_DS
1447683022,UECAPA_NR_RF_BAND_27_MIMO_MAXNUM_RXTXBEAM_SWITCHDL_30KHZ_DS
514452906,UECAPA_NR_RF_BAND_27_MIMO_MAXNUM_RXTXBEAM_SWITCHDL_60KHZ_DS
1624009924,UECAPA_NR_RF_BAND_27_MIMO_MAXNUM_RXTXBEAM_SWITCHDL_120KHZ_DS
2670614918,UECAPA_NR_RF_BAND_27_MIMO_MAXNUM_RXTXBEAM_SWITCHDL_240KHZ_DS
3554861759,UECAPA_NR_RF_BAND_27_MIMO_CSIRS_TRACK_BURSTLEN_DS
3201223711,UECAPA_NR_RF_BAND_27_MIMO_CSIRS_TRACK_MAX_SIMUL_RSETS_PERCC_DS
999289966,UECAPA_NR_RF_BAND_27_MIMO_CSIRS_TRACK_MAX_CONFIG_RSETS_PERCC_DS
668656611,UECAPA_NR_RF_BAND_27_MIMO_CSIRS_TRACK_MAX_CONFIG_RSETS_ALLCC_DS
2665584662,UECAPA_NR_RF_BAND_27_MIMO_BEAMSWITCH_TIME_SCS60KHZ_DS
2728123158,UECAPA_NR_RF_BAND_27_MIMO_BEAMSWITCH_TIME_SCS120KHZ_DS
3446394376,UECAPA_NR_RF_BAND_27_MIMO_CODEBOOK_TYPE1SINGLE_MODE_DS
2512996634,UECAPA_NR_RF_BAND_27_MIMO_CODEBOOK_TYPE1SINGLE_MAXNUM_CSIRS_PERRSET_DS
3685612476,UECAPA_NR_RF_BAND_27_MIMO_CODEBOOK_TYPE1SINGLE_SUPP_CSIRS_RSCE_1_MAXNUM_TXPORT_PERRSCE_DS
704255556,UECAPA_NR_RF_BAND_27_MIMO_CODEBOOK_TYPE1SINGLE_SUPP_CSIRS_RSCE_2_MAXNUM_TXPORT_PERRSCE_DS
3471290579,UECAPA_NR_RF_BAND_27_MIMO_CODEBOOK_TYPE1SINGLE_SUPP_CSIRS_RSCE_3_MAXNUM_TXPORT_PERRSCE_DS
371510261,UECAPA_NR_RF_BAND_27_MIMO_CODEBOOK_TYPE1SINGLE_SUPP_CSIRS_RSCE_4_MAXNUM_TXPORT_PERRSCE_DS
559992081,UECAPA_NR_RF_BAND_27_MIMO_CODEBOOK_TYPE1SINGLE_SUPP_CSIRS_RSCE_1_MAXNUM_RSCE_PERBAND_DS
2038326329,UECAPA_NR_RF_BAND_27_MIMO_CODEBOOK_TYPE1SINGLE_SUPP_CSIRS_RSCE_2_MAXNUM_RSCE_PERBAND_DS
4166713630,UECAPA_NR_RF_BAND_27_MIMO_CODEBOOK_TYPE1SINGLE_SUPP_CSIRS_RSCE_3_MAXNUM_RSCE_PERBAND_DS
3376625257,UECAPA_NR_RF_BAND_27_MIMO_CODEBOOK_TYPE1SINGLE_SUPP_CSIRS_RSCE_4_MAXNUM_RSCE_PERBAND_DS
2679445632,UECAPA_NR_RF_BAND_27_MIMO_CODEBOOK_TYPE1SINGLE_SUPP_CSIRS_RSCE_1_TOTALNUM_TXPORTS_PERBAND_DS
985494508,UECAPA_NR_RF_BAND_27_MIMO_CODEBOOK_TYPE1SINGLE_SUPP_CSIRS_RSCE_2_TOTALNUM_TXPORTS_PERBAND_DS
1505405640,UECAPA_NR_RF_BAND_27_MIMO_CODEBOOK_TYPE1SINGLE_SUPP_CSIRS_RSCE_3_TOTALNUM_TXPORTS_PERBAND_DS
2883363701,UECAPA_NR_RF_BAND_27_MIMO_CODEBOOK_TYPE1SINGLE_SUPP_CSIRS_RSCE_4_TOTALNUM_TXPORTS_PERBAND_DS
248762098,UECAPA_NR_RF_BAND_27_MIMO_CSIRS_IM_RECPFORFB_MAXCONFIGNUM_NZPCSIRS_PERCC_DS
1345262638,UECAPA_NR_RF_BAND_27_MIMO_CSIRS_IM_RECPFORFB_MAXCONFIGNUM_PORTS_NZPCSIRS_PERCC_DS
310454088,UECAPA_NR_RF_BAND_27_MIMO_CSIRS_IM_RECPFORFB_MAXCONFIGNUM_CSIIM_PERCC_DS
1658177634,UECAPA_NR_RF_BAND_27_MIMO_CSIRS_IM_RECPFORFB_MAXSIMULNUM_NZPCSIRS_PERCC_DS
1558198261,UECAPA_NR_RF_BAND_27_MIMO_CSIRS_IM_RECPFORFB_TOTALSIMULNUM_PORTS_NZPCSIRS_PERCC_DS
3811470655,UECAPA_NR_RF_BAND_27_MIMO_CSIREPORT_FWK_MAXNUM_PCSI_PERBWP_CSIREPORT_DS
492861221,UECAPA_NR_RF_BAND_27_MIMO_CSIREPORT_FWK_MAXNUM_ACSI_PERBWP_CSIREPORT_DS
4034243128,UECAPA_NR_RF_BAND_27_MIMO_CSIREPORT_FWK_MAXNUM_SPCSI_PERBWP_CSIREPORT_DS
2606755369,UECAPA_NR_RF_BAND_27_MIMO_CSIREPORT_FWK_SIMUL_CSIREPORT_PERCC_DS
1537544473,UECAPA_NR_RF_BAND_27_MIMO_CSIREPORT_FWK_MAXNUM_PCSI_PERBWP_BEAMREPORT_DS
2788796025,UECAPA_NR_RF_BAND_27_MIMO_CSIREPORT_FWK_MAXNUM_ACSI_PERBWP_BEAMREPORT_DS
3801465240,UECAPA_NR_RF_BAND_27_MIMO_CSIREPORT_FWK_MAXNUM_ACSITS_PERCC_DS
3318931325,UECAPA_NR_RF_BAND_27_MIMO_CSIREPORT_FWK_MAXNUM_SPCSI_PERBWP_BEAMREPORT_DS
810846586,UECAPA_NR_RF_BAND_27_SPATIAL_REL_BM_DS
786750018,UECAPA_NR_RF_BAND_27_MAX_NUM_CONFIG_SPATIAL_REL_DS
3612208393,UECAPA_NR_RF_BAND_27_MAX_NUM_ACTIVE_SPATIAL_REL_DS
1960219584,UECAPA_NR_RF_BAND_27_DL_RS_QCL_TYPE_D_DS
933761056,UECAPA_NR_RF_BAND_27_ASYMMETRIC_BCS_DS
375729787,UECAPA_NR_RF_BAND_28_FBI_DS
2569431459,UECAPA_NR_RF_BAND_28_BM_DS
3785018052,UECAPA_NR_RF_BAND_28_MPR_DS
1675221618,UECAPA_NR_RF_BAND_28_PC_DS
528412758,UECAPA_NR_RF_BAND_28_FR1_PC2_UL_DUTYCYCLE_DS
717180589,UECAPA_NR_RF_BAND_28_SRS_TX_SWITCH_PORT_DS
3384635243,UECAPA_NR_RF_BAND_28_SRS_TX_SWITCH_IMPACT_RX_DS
2781802022,UECAPA_NR_RF_BAND_28_SRS_TX_SWITCH_ANOTHER_BAND_DS
847441113,UECAPA_NR_RF_BAND_28_SRS_TX_SWITCH_PORT_SA_DS
3308352007,UECAPA_NR_RF_BAND_28_SRS_TX_SWITCH_IMPACT_RX_SA_DS
1458038132,UECAPA_NR_RF_BAND_28_SRS_TX_SWITCH_ANOTHER_BAND_SA_DS
291459199,UECAPA_NR_RF_BAND_28_CHDL_SCS15_DS
1547825965,UECAPA_NR_RF_BAND_28_CHDL_SCS30_DS
2493611101,UECAPA_NR_RF_BAND_28_CHDL_SCS60_DS
610152316,UECAPA_NR_RF_BAND_28_CHDL_SCS120_DS
2116504436,UECAPA_NR_RF_BAND_28_CHUL_SCS15_DS
859432998,UECAPA_NR_RF_BAND_28_CHUL_SCS30_DS
4225328982,UECAPA_NR_RF_BAND_28_CHUL_SCS60_DS
3018034927,UECAPA_NR_RF_BAND_28_CHUL_SCS120_DS
4181256006,UECAPA_NR_RF_BAND_28_CHDL_V1590_SCS15_DS
3022406676,UECAPA_NR_RF_BAND_28_CHDL_V1590_SCS30_DS
2093402980,UECAPA_NR_RF_BAND_28_CHDL_V1590_SCS60_DS
2075377859,UECAPA_NR_RF_BAND_28_CHDL_V1590_SCS120_DS
1775220088,UECAPA_NR_RF_BAND_28_CHUL_V1590_SCS15_DS
617682474,UECAPA_NR_RF_BAND_28_CHUL_V1590_SCS30_DS
3962673498,UECAPA_NR_RF_BAND_28_CHUL_V1590_SCS60_DS
3124898362,UECAPA_NR_RF_BAND_28_CHUL_V1590_SCS120_DS
2259575182,UECAPA_NR_RF_BAND_28_MIMO_BM_DS
2055411088,UECAPA_NR_RF_BAND_28_MIMO_TCI_MAXNUM_PERCC_DS
3283797284,UECAPA_NR_RF_BAND_28_MIMO_TCI_MAXNUM_PERBWP_DS
3124013601,UECAPA_NR_RF_BAND_28_MIMO_PUSCH_COHER_DS
3160954682,UECAPA_NR_RF_BAND_28_MIMO_MAXNUM_RXBEAM_DS
2445916521,UECAPA_NR_RF_BAND_28_MIMO_MAXNUM_NONGRP_BEAMREPORT_DS
